Datetime,NMHC(GT),CO(GT),NO2(GT),NOx(GT),C6H6(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-05-10,,2.546666666666667,106.6,151.13333333333333,13.137500000000001,1110.4583333333333,1041.5416666666667,857.9583333333334,1747.5416666666667,1010.25,17.9375,50.4625,0.9980541666666666
2004-05-11,,2.7956521739130435,103.34782608695652,175.56521739130434,15.491666666666667,1206.0,1111.5,811.4166666666666,1804.375,1202.125,18.962500000000002,48.05416666666667,0.9800458333333334
2004-05-12,,2.630434782608696,100.21739130434783,171.65217391304347,13.604166666666666,1213.8333333333333,1062.625,778.625,1799.4166666666667,1182.25,17.204166666666666,56.32083333333333,1.0920958333333333
2004-05-13,,2.404347826086956,104.52173913043478,153.65217391304347,10.970833333333333,1126.0416666666667,974.9166666666666,878.9583333333334,1682.2916666666667,980.625,17.670833333333334,51.34166666666667,1.0258666666666667
2004-05-14,,2.4272727272727272,115.81818181818181,153.27272727272728,13.020833333333334,1121.8333333333333,1069.25,813.8333333333334,1669.4166666666667,1157.3333333333333,21.833333333333332,37.30833333333333,0.8978875
2004-05-15,,1.7826086956521738,93.82608695652173,116.43478260869566,9.058333333333334,1043.5833333333333,930.125,938.7083333333334,1497.8333333333333,975.5,21.037499999999998,34.387499999999996,0.8069833333333333
2004-05-16,,1.4000000000000001,81.43478260869566,80.34782608695652,6.95,1034.4583333333333,841.2083333333334,1010.0833333333334,1442.7083333333333,773.5833333333334,22.3625,34.8375,0.8879916666666666
2004-05-17,,1.682608695652174,91.69565217391305,116.26086956521739,8.237499999999999,986.5416666666666,886.8333333333334,1047.5416666666667,1394.7083333333333,798.5416666666666,21.349999999999998,26.020833333333332,0.6353333333333333
2004-05-18,,2.2869565217391306,101.08695652173913,135.0,12.466666666666667,1157.9583333333333,1018.7083333333334,887.2916666666666,1647.5833333333333,1075.0833333333333,23.754166666666666,30.983333333333334,0.8575083333333334
2004-05-19,,2.365217391304348,113.21739130434783,135.69565217391303,12.958333333333334,1196.9583333333333,1041.9583333333333,827.7916666666666,1703.2916666666667,1076.5833333333333,22.9875,37.69166666666667,0.9914083333333333
2004-05-20,,2.4260869565217393,113.47826086956522,142.30434782608697,13.279166666666667,1237.375,1055.7083333333333,806.2916666666666,1724.5833333333333,1087.125,23.650000000000002,37.43333333333333,1.0030458333333334
2004-05-21,,2.265217391304348,108.30434782608695,144.56521739130434,12.6625,1210.9583333333333,1039.4583333333333,817.0,1679.625,1108.0,23.483333333333334,34.72083333333333,0.9292125000000001
2004-05-22,,2.008695652173913,91.82608695652173,114.73913043478261,11.120833333333332,1235.4583333333333,1006.6666666666666,792.8333333333334,1706.625,1080.2083333333333,22.037499999999998,42.354166666666664,1.0831208333333333
2004-05-23,,1.3,68.47826086956522,74.69565217391305,6.433333333333334,1058.6666666666667,812.0416666666666,1006.25,1531.8333333333333,765.9166666666666,22.3625,41.75833333333333,1.0685916666666666
2004-05-24,,1.1318181818181818,76.43478260869566,91.6086956521739,5.945833333333333,879.5,781.875,1212.1666666666667,1246.4583333333333,617.0833333333334,19.9375,25.666666666666668,0.5586041666666667
2004-05-25,,1.6416666666666666,88.14285714285714,117.85714285714286,10.831578947368422,997.3684210526316,952.578947368421,1037.3684210526317,1368.2631578947369,932.2631578947369,22.42105263157895,21.326315789473682,0.48739473684210527
2004-05-26,,1.9875,118.71428571428571,140.42857142857142,16.64,1098.0666666666666,1182.0666666666666,1081.6666666666667,1500.2,1149.8,27.28666666666667,21.6,0.7360466666666666
2004-05-27,,,,,12.804166666666667,1087.7083333333333,1040.7916666666667,1022.75,1615.7916666666667,1027.9166666666667,22.854166666666668,32.06666666666667,0.8372958333333332
2004-05-28,,1.6888888888888889,108.88888888888889,125.11111111111111,10.704166666666666,1037.0416666666667,984.8333333333334,984.375,1622.2083333333333,919.0,21.34166666666667,41.141666666666666,0.99045
2004-05-29,,0.8454545454545456,78.73913043478261,80.8695652173913,5.495833333333334,880.9583333333334,776.7083333333334,1242.7916666666667,1407.4583333333333,615.75,20.270833333333332,39.0625,0.9044208333333333
2004-05-30,,0.6565217391304348,74.78260869565217,67.95652173913044,5.791666666666667,875.9583333333334,788.625,1212.25,1383.9583333333333,656.9166666666666,23.712500000000002,31.28333333333333,0.8442124999999999
2004-05-31,,1.52,93.08695652173913,115.69565217391305,11.020833333333334,1007.0,977.125,974.4583333333334,1663.3333333333333,868.25,22.791666666666668,42.87083333333334,1.1112875
2004-06-01,,2.1,75.8695652173913,152.04347826086956,12.375,1135.5833333333333,1021.875,896.7916666666666,1881.5,1066.9583333333333,20.325,66.15416666666667,1.5333499999999998
2004-06-02,,0.8,49.130434782608695,70.30434782608695,7.2625,977.4583333333334,856.7083333333334,1009.0833333333334,1697.9583333333333,823.1666666666666,23.895833333333332,52.68333333333334,1.4779875
2004-06-03,,,66.3,130.0,10.966666666666667,991.7083333333334,986.75,958.5,1729.25,992.6666666666666,23.308333333333334,45.949999999999996,1.2181916666666666
2004-06-04,,2.8625,,,9.487499999999999,967.7083333333334,938.8333333333334,1001.6666666666666,1643.1666666666667,833.25,23.40833333333333,39.420833333333334,1.0900958333333335
2004-06-05,,1.45,76.9,93.75,8.012500000000001,962.625,891.2916666666666,975.1666666666666,1660.5,852.5416666666666,23.8875,45.07083333333333,1.2747666666666666
2004-06-06,,1.0,62.91304347826087,65.6086956521739,4.920833333333333,849.9166666666666,751.9583333333334,1139.0416666666667,1516.4583333333333,629.25,21.90416666666667,48.729166666666664,1.1993208333333334
2004-06-07,,2.226086956521739,101.95652173913044,160.3913043478261,12.479166666666666,973.8333333333334,1031.8333333333333,919.9583333333334,1756.3333333333333,957.25,25.558333333333334,37.7125,1.1236166666666667
2004-06-08,,2.4583333333333335,113.5909090909091,172.0909090909091,14.458333333333334,1069.5833333333333,1086.5,870.5416666666666,1861.4166666666667,1095.6666666666667,27.316666666666666,38.35,1.255925
2004-06-09,,2.466666666666667,127.1304347826087,164.08695652173913,14.9125,1122.3333333333333,1114.125,803.4166666666666,1872.5416666666667,1179.2916666666667,29.441666666666666,35.84583333333333,1.3138708333333333
2004-06-10,,2.660869565217391,125.26086956521739,175.34782608695653,14.825000000000001,1121.4166666666667,1114.5,794.3333333333334,1880.375,1128.0416666666667,29.025000000000002,36.65833333333333,1.32895
2004-06-11,,2.1869565217391305,113.61904761904762,161.54545454545453,13.041666666666666,1035.25,1056.25,851.125,1732.3333333333333,1048.9583333333333,28.425,29.583333333333332,1.0332833333333333
2004-06-12,,1.3166666666666667,79.30434782608695,87.08695652173913,8.295833333333333,1023.2916666666666,901.5416666666666,894.2916666666666,1616.6666666666667,868.125,27.325,33.55416666666667,1.1616166666666665
2004-06-13,,0.7291666666666666,55.30434782608695,50.08695652173913,2.9749999999999996,846.5833333333334,641.7083333333334,1263.25,1395.2916666666667,498.2083333333333,22.304166666666664,42.84166666666667,1.1435
2004-06-14,,1.2130434782608694,67.3913043478261,80.47826086956522,4.966666666666667,878.875,736.2083333333334,1185.25,1494.0833333333333,600.1666666666666,22.183333333333334,43.89166666666667,1.1538916666666668
2004-06-15,,2.154166666666667,104.04347826086956,138.52173913043478,11.987499999999999,999.7916666666666,1011.0833333333334,900.4583333333334,1744.2916666666667,935.9583333333334,26.575,36.06666666666667,1.1686416666666666
2004-06-16,,2.158333333333333,98.08695652173913,126.34782608695652,11.741666666666667,1059.5,1015.4583333333334,822.5,1787.2916666666667,933.0,25.9375,41.97083333333333,1.3132625
2004-06-17,,2.243478260869565,104.04347826086956,141.0,11.9125,1048.875,1022.8333333333334,824.0416666666666,1794.9583333333333,1007.7083333333334,25.291666666666668,42.625,1.3121125
2004-06-18,,2.0458333333333334,114.04347826086956,132.0,12.483333333333334,1042.8333333333333,1035.5833333333333,825.2916666666666,1800.1666666666667,961.6666666666666,28.2375,38.00416666666667,1.3521041666666667
2004-06-19,,1.2583333333333333,77.65217391304348,70.30434782608695,6.957142857142857,968.7142857142857,843.5714285714286,920.8571428571429,1626.857142857143,798.0714285714286,26.157142857142855,42.90714285714286,1.3863857142857143
2004-06-20,,1.452173913043478,72.30434782608695,64.17391304347827,,,,,,,,,
2004-06-21,,1.8083333333333333,94.17391304347827,112.26086956521739,10.745000000000001,950.65,986.55,880.95,1644.15,819.9,25.43,33.5,0.9912150000000001
2004-06-22,,2.1999999999999997,105.30434782608695,170.0,12.658333333333333,1023.75,1031.2916666666667,842.8333333333334,1765.7916666666667,1001.6666666666666,25.504166666666666,37.975,1.1623583333333334
2004-06-23,,2.4565217391304346,110.8695652173913,177.7391304347826,13.329166666666666,1080.125,1061.125,786.7083333333334,1815.2083333333333,1116.2916666666667,27.22083333333333,36.520833333333336,1.2278416666666667
2004-06-24,,1.7375,81.08695652173913,91.82608695652173,8.933333333333334,1042.125,914.0416666666666,846.2083333333334,1722.0,844.1666666666666,27.808333333333334,41.333333333333336,1.4347916666666667
2004-06-25,,2.0833333333333335,105.34782608695652,142.1304347826087,10.725,1013.0833333333334,986.5,834.0833333333334,1679.9583333333333,933.9583333333334,27.883333333333336,33.699999999999996,1.160025
2004-06-26,,1.482608695652174,87.0,94.43478260869566,7.758333333333333,981.0833333333334,877.1666666666666,913.5833333333334,1567.875,869.875,28.09166666666667,32.24583333333333,1.1505791666666667
2004-06-27,,1.3333333333333333,83.6086956521739,76.47826086956522,7.325,984.2916666666666,858.75,921.3333333333334,1593.8333333333333,847.0416666666666,31.241666666666664,33.670833333333334,1.3508958333333334
2004-06-28,,2.1,111.6086956521739,135.91304347826087,12.670833333333334,1098.375,1040.7083333333333,786.5833333333334,1798.0416666666667,1042.25,31.099999999999998,33.2125,1.3867083333333332
2004-06-29,,2.4130434782608696,118.69565217391305,146.2173913043478,13.975,1164.1666666666667,1082.125,731.2916666666666,1919.3333333333333,1170.1666666666667,31.116666666666664,37.05833333333333,1.5999875000000001
2004-06-30,,2.375,130.52173913043478,162.3913043478261,13.604166666666666,1156.0833333333333,1080.3333333333333,719.6666666666666,1898.4583333333333,1257.7083333333333,31.608333333333334,38.65,1.679625
2004-07-01,,2.1625,113.43478260869566,139.69565217391303,12.225,1130.5833333333333,1038.5416666666667,740.9166666666666,1854.25,1059.625,30.45,39.69166666666667,1.6241083333333333
2004-07-02,,2.073913043478261,119.91304347826087,146.2608695652174,11.762500000000001,1097.875,1022.0416666666666,767.9583333333334,1758.0416666666667,1031.4166666666667,30.1875,33.77916666666667,1.3643416666666666
2004-07-03,,1.3166666666666667,90.08695652173913,97.47826086956522,8.220833333333333,989.8333333333334,899.75,866.4166666666666,1563.9166666666667,857.25,28.712500000000002,31.895833333333332,1.129375
2004-07-04,,1.0166666666666666,67.65217391304348,62.78260869565217,6.154166666666666,956.875,810.5833333333334,932.9166666666666,1527.375,752.4166666666666,29.070833333333336,35.59166666666667,1.2523541666666667
2004-07-05,,2.0695652173913044,117.34782608695652,154.7391304347826,11.816666666666668,1057.5416666666667,1011.7916666666666,802.75,1690.75,1047.9166666666667,29.5625,31.0125,1.1601625
2004-07-06,,2.5,129.8695652173913,193.04347826086956,14.637500000000001,1120.4583333333333,1106.4166666666667,743.6666666666666,1777.8333333333333,1308.2916666666667,30.541666666666668,31.145833333333332,1.2025
2004-07-07,,2.4541666666666666,136.04347826086956,203.47826086956522,15.341666666666667,1167.6666666666667,1128.5416666666667,722.9166666666666,1770.2916666666667,1402.0416666666667,32.387499999999996,25.40833333333333,1.1090208333333333
2004-07-08,,2.247826086956522,129.08695652173913,180.69565217391303,14.520833333333334,1207.7916666666667,1109.625,697.5833333333334,1778.25,1384.1666666666667,32.47083333333333,28.208333333333332,1.2855125
2004-07-09,,1.7874999999999999,120.72727272727273,137.52173913043478,10.799999999999999,1055.0,990.5,801.5416666666666,1642.4583333333333,901.5416666666666,28.995833333333334,31.21666666666667,1.1824833333333333
2004-07-10,,0.9791666666666666,76.21739130434783,71.0,6.404166666666666,918.1666666666666,822.1666666666666,942.875,1487.5,636.5833333333334,26.620833333333334,35.729166666666664,1.1443083333333333
2004-07-11,,0.85,66.82608695652173,63.73913043478261,5.416666666666667,894.1666666666666,768.4583333333334,998.7916666666666,1448.0,627.9583333333334,25.770833333333332,36.0875,1.1136708333333334
2004-07-12,,1.7956521739130433,90.56521739130434,146.52173913043478,8.804166666666667,960.9166666666666,907.3333333333334,870.5416666666666,1582.25,868.1666666666666,22.75,40.795833333333334,1.0953666666666668
2004-07-13,,2.3625000000000003,109.43478260869566,192.47826086956522,12.254166666666668,972.0,1022.2916666666666,824.0,1628.0,1062.1666666666667,24.8875,34.71666666666667,0.9625
2004-07-14,,2.308333333333333,122.08695652173913,189.82608695652175,13.754166666666668,1003.7916666666666,1081.9166666666667,787.2916666666666,1648.2916666666667,1122.9583333333333,27.608333333333334,28.46666666666667,0.9359625
2004-07-15,,2.1869565217391305,123.21739130434783,153.8695652173913,12.549999999999999,1033.3333333333333,1040.5833333333333,775.4583333333334,1665.0833333333333,1014.0,27.854166666666668,32.59166666666667,1.1326541666666667
2004-07-16,,2.2083333333333335,126.56521739130434,163.7391304347826,12.395833333333334,1034.0416666666667,1034.2083333333333,788.5416666666666,1643.25,1039.0833333333333,28.616666666666664,30.991666666666664,1.1031666666666666
2004-07-17,,1.575,95.65217391304348,92.52173913043478,8.616666666666667,1010.9583333333334,917.0833333333334,827.3333333333334,1505.75,962.6666666666666,29.820833333333336,29.22083333333333,1.0803
2004-07-18,,0.782608695652174,72.69565217391305,63.30434782608695,6.045833333333333,990.7916666666666,805.3333333333334,913.5833333333334,1416.7083333333333,776.0,30.55,26.90416666666667,1.0428541666666666
2004-07-19,,1.3454545454545455,122.04347826086956,144.69565217391303,12.129166666666668,1128.5833333333333,1027.1666666666667,750.125,1660.625,1180.4583333333333,31.129166666666666,28.808333333333334,1.1855166666666668
2004-07-20,,,122.21739130434783,151.82608695652175,13.979166666666666,1189.2083333333333,1089.9166666666667,689.4583333333334,1745.7083333333333,1280.4166666666667,32.225,29.224999999999998,1.2628958333333333
2004-07-21,,3.466666666666667,113.1304347826087,127.8695652173913,12.966666666666667,1181.2916666666667,1058.2916666666667,705.9166666666666,1731.7916666666667,1197.3333333333333,32.362500000000004,30.804166666666664,1.3389541666666667
2004-07-22,,2.286363636363636,123.65217391304348,161.43478260869566,14.887500000000001,1216.3333333333333,1120.3333333333333,659.4166666666666,1830.5416666666667,1355.0416666666667,32.99583333333333,33.0875,1.4549874999999999
2004-07-23,,1.9458333333333335,106.52173913043478,132.1304347826087,13.229166666666666,1134.7916666666667,1074.5416666666667,688.5833333333334,1780.4583333333333,1220.4166666666667,32.55833333333333,31.849999999999998,1.3979541666666666
2004-07-24,,1.3,70.1304347826087,73.26086956521739,7.270833333333333,1046.8333333333333,858.125,802.9583333333334,1640.5833333333333,868.4166666666666,30.108333333333334,39.87916666666667,1.6297541666666666
2004-07-25,,0.908695652173913,56.43478260869565,48.08695652173913,3.6458333333333335,932.2916666666666,677.2916666666666,1040.25,1514.625,581.3333333333334,26.758333333333336,49.75416666666666,1.6898833333333334
2004-07-26,,1.1666666666666667,94.26086956521739,93.73913043478261,7.8625,983.0416666666666,876.5833333333334,868.9166666666666,1606.8333333333333,806.5416666666666,30.108333333333334,35.612500000000004,1.4415625
2004-07-27,,,89.52173913043478,93.73913043478261,7.0874999999999995,921.7916666666666,850.5416666666666,882.1666666666666,1509.8333333333333,758.5,28.016666666666666,32.475,1.1796416666666667
